entity_id,entity_name,partner_id,entity_type,kyc_status
bece97ef-0140-42bb-b681-27c0dd385646,Lawrence Capital Ltd,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,corporate,approved
1f5306b6-0609-4339-9d3a-832d38d83fc5,Francis Settlement,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,trust,approved
4d1749eb-f578-4f65-af01-65c02f8aa512,Hayes Investment Account,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,individual,expired
912e6dbd-51bb-4cae-9d68-21236ad93b4a,Cooper Settlement,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,trust,approved
373f0b7e-4a6e-496c-a598-37773512be65,Gould Personal Account,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,individual,approved
209b8131-a8e9-4c13-8334-3efc9340458f,Stevens Investment Account,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,individual,approved
972e2db0-33fa-4ff4-9adc-db87fd4ba220,Allan Personal Account,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,individual,approved
232ba16d-ef55-4a0b-96d2-fbf28ae7dfbf,Butcher Capital Ltd,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,corporate,approved
5e5f9fc7-ebfe-4f93-9bda-c9d4f4d53571,Hall Settlement,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,trust,expired
d7af0c90-92f5-46b3-b5cd-22e731fecd31,Farmer SIPP,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,pension_fund,expired
139a50bd-51dd-4f18-b780-80461e4b7701,Lee Capital Ltd,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,corporate,expired
0cb4155a-8730-4947-bba7-7dfa8ec04b4f,McCarthy Investment Account,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,individual,pending
d58115c3-3685-41fa-bfa2-9d7a0f53b125,Moran Retirement Fund,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,pension_fund,approved
0eb5ad26-6d66-4b19-91da-60ddb43a2ca4,Harding Family Trust,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,trust,approved
dab9bbe0-2ebd-4f36-8d0d-e323033accfa,Brown Pension Fund,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,pension_fund,rejected
18e2ded4-4415-4781-8bd8-912c1f3f7604,Shaw Family Trust,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,trust,expired
8b5d41e7-0f5b-42cd-8480-2bc034287464,Allen Settlement,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,trust,expired
a4f27159-5f22-4556-8a41-568db06ce241,Jones Family Trust,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,trust,approved
8846dd3b-6785-4cb3-b6a5-6f7959105eea,Hewitt Family Trust,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,trust,approved
be26aeb9-d9ea-4efa-b697-dd1976d3284e,Burns Pension Fund,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,pension_fund,expired
4bc53733-7d28-4b00-9cfa-99ffb0ed6bd6,Black Ltd,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,corporate,approved
2a2c99a7-dcce-4336-8b57-9a8106834da5,Norman Family Trust,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,trust,approved
6dd8696b-e3e8-4190-99a3-cb6154ea18c4,Lee Ltd,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,corporate,rejected
249412ea-138e-46f7-a9da-9cbf9b160e2c,Powell Holdings Ltd,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,corporate,rejected
39f92213-cf19-499a-9d2c-d6bfad2e36da,Hunter Investments Ltd,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,corporate,rejected
6fe924c6-995b-4ae9-815e-287e136e65ec,Roberts Ltd,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,corporate,approved
375987c3-e100-4580-8cc2-de501693fc6b,Bartlett Holdings Ltd,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,corporate,pending
0ec401d8-6080-483a-be65-ff5e8d30f63c,Jones Family Trust,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,trust,approved
f02aac26-9807-461b-a435-2b52465ecff0,Sharpe Personal Account,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,individual,approved
e9cd1c4e-2bd4-41ab-8e09-32e029023bc8,Jones Family Trust,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,trust,pending
918a3cb3-2776-4dfb-842d-3bc884ad82ed,McCarthy Family Trust,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,trust,approved
9402fd13-366c-4040-9085-6bb8c168e20a,King Family Trust,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,trust,approved
594a02d3-3a71-4a23-a88e-a7aa87985742,Roberts SIPP,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,pension_fund,approved
0d6cbb0e-7a69-4c0a-89ab-73a7e6f8568f,Wood Investment Account,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,individual,approved
af710cfd-1225-4a40-a186-981f9656ece4,Gray Settlement,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,trust,pending
89f4919f-9668-497c-b12b-bacd5f6a86a7,Bell Investment Account,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,individual,pending
3544a574-a050-4f99-9d25-6dba8b900a81,Robinson Ltd,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,corporate,expired
bc00d5fa-110e-4532-86e9-25e865ec2701,Wilkinson Discretionary Trust,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,trust,expired
5f6c7249-6b0b-43ac-8159-09a03f2aaeed,Walker Personal Account,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,individual,approved
4801b93a-f2f9-4e23-b8b8-fa074710a113,Wright Retirement Fund,00ce42a4-8b51-4cdd-9ca3-9bff9a87b056,pension_fund,expired
dcf86c23-e1ff-4342-854d-92d414f4fb41,Adams Investment Account,7461962f-aa90-4a34-a23e-6960a8b5104a,individual,expired
e7bde83c-2aa7-4979-a083-3f56ea80c6d3,Short Pension Fund,7461962f-aa90-4a34-a23e-6960a8b5104a,pension_fund,approved
57ee7397-71b0-4298-8fc9-d9354db453c5,Rowe Settlement,7461962f-aa90-4a34-a23e-6960a8b5104a,trust,approved
8ef1b083-9731-441b-8dbd-ea834c16c611,Taylor Personal Account,7461962f-aa90-4a34-a23e-6960a8b5104a,individual,approved
b3f6f7e4-7e46-434b-b5de-c02649ab67b4,Clayton Discretionary Trust,7461962f-aa90-4a34-a23e-6960a8b5104a,trust,pending
7a786733-9012-42d3-8134-a91be1a03edc,Smith Discretionary Trust,7461962f-aa90-4a34-a23e-6960a8b5104a,trust,pending
f495c674-e848-4a3b-a7ba-0f92b4136793,Mills Pension Fund,7461962f-aa90-4a34-a23e-6960a8b5104a,pension_fund,rejected
bde96e69-d51d-4a43-945a-74dabde75deb,Murphy Personal Account,7461962f-aa90-4a34-a23e-6960a8b5104a,individual,approved
fffcf9a0-2be9-49c6-b797-2fb11bd19dff,Haynes Pension Fund,7461962f-aa90-4a34-a23e-6960a8b5104a,pension_fund,approved
12edf046-006c-458d-8091-e1ec6d419766,Shaw Discretionary Trust,7461962f-aa90-4a34-a23e-6960a8b5104a,trust,approved
d5d190f3-bee5-4459-9b2e-8a10e027efe9,White SIPP,7461962f-aa90-4a34-a23e-6960a8b5104a,pension_fund,approved
ed5d0553-b60d-4c24-b6fb-d186d46fb06a,Watson Discretionary Trust,7461962f-aa90-4a34-a23e-6960a8b5104a,trust,approved
b213c4f3-1e07-4e69-bdc7-f4a335c3ce81,Oliver Discretionary Trust,7461962f-aa90-4a34-a23e-6960a8b5104a,trust,approved
bfcec424-4b19-43c6-859e-6a13e8a07ae4,Lee Pension Fund,7461962f-aa90-4a34-a23e-6960a8b5104a,pension_fund,approved
95ae7677-82bd-4bb1-a43f-da786381d477,Jones Personal Account,7461962f-aa90-4a34-a23e-6960a8b5104a,individual,approved
0687c60f-c687-447e-8f4b-58861b96f6a0,Morris Investment Account,7461962f-aa90-4a34-a23e-6960a8b5104a,individual,rejected
52c29701-f53e-4538-b5c2-7aae67d0172a,Barnett Ltd,7461962f-aa90-4a34-a23e-6960a8b5104a,corporate,pending
abb2bf30-6e5d-4b26-9eff-8fb209658822,Watson Settlement,7461962f-aa90-4a34-a23e-6960a8b5104a,trust,approved
910a8c58-3a54-4685-b435-f7c201480205,Wilson Retirement Fund,7461962f-aa90-4a34-a23e-6960a8b5104a,pension_fund,rejected
714302d2-4989-4753-9633-83432cc3a47a,Rees SIPP,7461962f-aa90-4a34-a23e-6960a8b5104a,pension_fund,approved
4fd42e04-a3f0-4ffd-9418-8aa1ddf6fffc,Andrews Settlement,7461962f-aa90-4a34-a23e-6960a8b5104a,trust,approved
604fb3b2-dc35-4ce9-81b4-9f04fbeb1a59,Thomas Family Trust,7461962f-aa90-4a34-a23e-6960a8b5104a,trust,pending
b5ce6399-9b7e-4cc8-bc66-116cdcc27050,Holland Holdings Ltd,7461962f-aa90-4a34-a23e-6960a8b5104a,corporate,expired
331441e2-fc95-4091-8f8a-5514abac9e34,Smith Pension Fund,7461962f-aa90-4a34-a23e-6960a8b5104a,pension_fund,rejected
3f593645-7fe9-42c8-b7a4-cc7ed028b7b2,Bryant Investment Account,7461962f-aa90-4a34-a23e-6960a8b5104a,individual,rejected
6a4149c6-d6c7-4f92-a3c0-c7d8df34a48b,Johnson Family Trust,7461962f-aa90-4a34-a23e-6960a8b5104a,trust,rejected
94f16dac-1798-4be0-b2e2-548529841792,Smith Settlement,7461962f-aa90-4a34-a23e-6960a8b5104a,trust,approved
e3a30512-180c-41a1-b76d-6a1efc56efc1,Jones SIPP,7461962f-aa90-4a34-a23e-6960a8b5104a,pension_fund,rejected
c11a8b4b-ed3a-4255-8fa3-a9bb6a659587,Clark Investment Account,7461962f-aa90-4a34-a23e-6960a8b5104a,individual,approved
1a406bc6-bf1c-470d-825f-225cf9dd916c,May Investments Ltd,7461962f-aa90-4a34-a23e-6960a8b5104a,corporate,expired
20cd7872-e719-4094-ac4c-f245b930915a,Hall Discretionary Trust,7461962f-aa90-4a34-a23e-6960a8b5104a,trust,approved
c31f6c7e-98ee-48d5-a38a-135ee0cd371e,Smith Personal Account,7461962f-aa90-4a34-a23e-6960a8b5104a,individual,rejected
0a1de7c2-94ea-4938-a096-e323376ffd0c,Connolly Capital Ltd,7461962f-aa90-4a34-a23e-6960a8b5104a,corporate,approved
72fc3c9c-b69e-4171-bee5-4c4b80901c72,Butler Ltd,7461962f-aa90-4a34-a23e-6960a8b5104a,corporate,approved
b91fa72f-f750-47b9-a994-9e2c8a518fcf,Robson Capital Ltd,7461962f-aa90-4a34-a23e-6960a8b5104a,corporate,approved
92dfb62b-5526-4e99-93b9-2e9615804511,Edwards Retirement Fund,7461962f-aa90-4a34-a23e-6960a8b5104a,pension_fund,approved
485848db-573f-4d48-b10a-45fc17f5352d,Hobbs Discretionary Trust,7461962f-aa90-4a34-a23e-6960a8b5104a,trust,expired
9c759ceb-ac55-4f94-87f6-aaaa71492bde,O'Brien Settlement,7461962f-aa90-4a34-a23e-6960a8b5104a,trust,pending
4be7a92c-e1a5-4511-ad39-b5f9a3fb07ea,Kemp Personal Account,7461962f-aa90-4a34-a23e-6960a8b5104a,individual,approved
0f65e6c9-10be-422e-9a1c-8e57849d6da5,Whitehead Ltd,7461962f-aa90-4a34-a23e-6960a8b5104a,corporate,expired
1dd9ea42-5646-446e-a93f-8dd4b99ebc8f,Murray Investment Account,7461962f-aa90-4a34-a23e-6960a8b5104a,individual,approved
4b05ac64-1627-401e-8213-591deba896de,Allen Retirement Fund,7461962f-aa90-4a34-a23e-6960a8b5104a,pension_fund,pending
3f11c21a-1044-492a-bd99-da643929d67a,Walker Retirement Fund,7461962f-aa90-4a34-a23e-6960a8b5104a,pension_fund,approved
26b21722-d6b3-4927-852a-e6dc89af3f32,Patel Ltd,7461962f-aa90-4a34-a23e-6960a8b5104a,corporate,approved
f53afb6e-6a11-4b7b-accb-758ed014bad7,Howarth Pension Fund,7461962f-aa90-4a34-a23e-6960a8b5104a,pension_fund,approved
eac38e82-c58e-4e46-a80a-d883b51c62ea,Ryan SIPP,7461962f-aa90-4a34-a23e-6960a8b5104a,pension_fund,expired
6314124f-82f0-48fc-acdb-bd04e571856b,Wright Family Trust,7461962f-aa90-4a34-a23e-6960a8b5104a,trust,approved
956230b8-d153-408d-9b3a-719ee23eb6ed,Burke SIPP,7461962f-aa90-4a34-a23e-6960a8b5104a,pension_fund,approved
478da3a1-0fc1-4976-86b7-6767723a3a02,Smith Personal Account,7461962f-aa90-4a34-a23e-6960a8b5104a,individual,approved
a9f5e485-9425-4cd0-8de2-69a1d5d3f37d,Harrison Holdings Ltd,7461962f-aa90-4a34-a23e-6960a8b5104a,corporate,rejected
48105830-5629-4c76-9734-949f1193935a,Atkins Discretionary Trust,7c6b66c1-9890-42a4-9fb7-761c8049ade4,trust,approved
54d1e874-e41e-492e-92b9-e040270ee9f2,Richardson Personal Account,7c6b66c1-9890-42a4-9fb7-761c8049ade4,individual,approved
3e0cf050-8831-41ca-bccf-accb0077d572,Nelson Pension Fund,7c6b66c1-9890-42a4-9fb7-761c8049ade4,pension_fund,approved
26ad4c95-8ec5-4ae8-a2de-6b1b233a9934,Coles SIPP,7c6b66c1-9890-42a4-9fb7-761c8049ade4,pension_fund,expired
97d43fb6-4630-4c00-9b05-0e9086de33c4,Armstrong Investments Ltd,7c6b66c1-9890-42a4-9fb7-761c8049ade4,corporate,approved
304108cb-f99b-48d1-80d7-620efa5c21bd,Thomas SIPP,7c6b66c1-9890-42a4-9fb7-761c8049ade4,pension_fund,approved
0ac97588-a5d5-4a0d-a72a-8b4b5e3e39c6,Kent Pension Fund,7c6b66c1-9890-42a4-9fb7-761c8049ade4,pension_fund,approved
641744cb-1846-4a51-8fbf-3bb1dad3725e,Adams Investment Account,7c6b66c1-9890-42a4-9fb7-761c8049ade4,individual,pending
f29e7f6a-1ca1-48f1-9b07-67f2a66380e1,Rees SIPP,7c6b66c1-9890-42a4-9fb7-761c8049ade4,pension_fund,approved
4a1a34ab-f670-429d-a3dc-b0e1cdaaf1fd,Miah Retirement Fund,7c6b66c1-9890-42a4-9fb7-761c8049ade4,pension_fund,approved
9063a272-eeef-474a-94a8-a30488c40ced,Brown Pension Fund,7c6b66c1-9890-42a4-9fb7-761c8049ade4,pension_fund,approved
08f3e077-2fe4-49b7-9ded-a24c87ca3313,Burton Capital Ltd,7c6b66c1-9890-42a4-9fb7-761c8049ade4,corporate,rejected
adc06626-ad85-468d-bebd-fafb3187d33b,Jones Family Trust,7c6b66c1-9890-42a4-9fb7-761c8049ade4,trust,approved
0b282fe1-d48a-431a-aea4-c811fb1512a7,Williams Personal Account,7c6b66c1-9890-42a4-9fb7-761c8049ade4,individual,approved
2a7e2f74-0014-4096-977c-0e7dd979c8f7,Evans SIPP,7c6b66c1-9890-42a4-9fb7-761c8049ade4,pension_fund,approved
f112d69d-1c01-4c1b-adfa-776105b31a4f,Norman Retirement Fund,7c6b66c1-9890-42a4-9fb7-761c8049ade4,pension_fund,expired
03107c1a-cb49-472e-ac4f-99f051f47a79,Nicholls Family Trust,7c6b66c1-9890-42a4-9fb7-761c8049ade4,trust,approved
4257e9da-18f0-4588-b07c-c338f3404ef4,Gould Ltd,7c6b66c1-9890-42a4-9fb7-761c8049ade4,corporate,pending
2ca8eaa1-d6ab-4ed7-95d6-e1d1196adfa8,Noble Personal Account,7c6b66c1-9890-42a4-9fb7-761c8049ade4,individual,rejected
86d6a8f5-6e9f-4818-a73d-26f9627894dd,Bishop Discretionary Trust,7c6b66c1-9890-42a4-9fb7-761c8049ade4,trust,expired
6a053be6-063a-46db-87c0-f977c5525288,Brooks Holdings Ltd,7c6b66c1-9890-42a4-9fb7-761c8049ade4,corporate,approved
3ae29107-4348-4586-80ad-8ac1d7f2e544,Richards Investments Ltd,7c6b66c1-9890-42a4-9fb7-761c8049ade4,corporate,approved
4a3d477a-b98b-4d45-8d77-be206197d52c,Bell Holdings Ltd,7c6b66c1-9890-42a4-9fb7-761c8049ade4,corporate,rejected
60e9cb3f-7b9f-4071-9ea9-19c309778ba2,Russell Personal Account,7c6b66c1-9890-42a4-9fb7-761c8049ade4,individual,rejected
c4b94f2f-c810-428d-86f6-ace1ee97099a,Hall Retirement Fund,7c6b66c1-9890-42a4-9fb7-761c8049ade4,pension_fund,rejected
f882a406-56d2-4388-8921-13a5807d1042,Mason SIPP,7c6b66c1-9890-42a4-9fb7-761c8049ade4,pension_fund,pending
a2679a29-736d-468a-9378-45fe9593516b,Wright Settlement,7c6b66c1-9890-42a4-9fb7-761c8049ade4,trust,approved
46ebb43c-1508-43bf-a8ae-034f9c1bdaad,Stanley Capital Ltd,7c6b66c1-9890-42a4-9fb7-761c8049ade4,corporate,approved
8b9ec948-a245-405c-9cd9-f8ca8a30910d,Smith Retirement Fund,7c6b66c1-9890-42a4-9fb7-761c8049ade4,pension_fund,expired
c332a363-e04b-44a9-ba63-cf45d0f9809e,McDonald Discretionary Trust,7c6b66c1-9890-42a4-9fb7-761c8049ade4,trust,pending
8a480b7a-c7c3-4ebe-962b-c8cd28e1c90d,White Investment Account,7c6b66c1-9890-42a4-9fb7-761c8049ade4,individual,pending
d819a934-49bc-4270-9cf9-92b96257a41e,Price Investment Account,7c6b66c1-9890-42a4-9fb7-761c8049ade4,individual,approved
78165714-edd9-4eea-a1a3-e0dbaba56752,Banks Pension Fund,7c6b66c1-9890-42a4-9fb7-761c8049ade4,pension_fund,approved
d3215cf6-defb-465c-a0ca-9222dcbc0d4e,Pearce Discretionary Trust,7c6b66c1-9890-42a4-9fb7-761c8049ade4,trust,approved
87489c3f-725c-4da5-904d-2599f326d36f,King Investment Account,7c6b66c1-9890-42a4-9fb7-761c8049ade4,individual,approved
8b28afd4-b6ab-46a2-9b91-e82ea9597898,Holt Investment Account,7c6b66c1-9890-42a4-9fb7-761c8049ade4,individual,rejected
351e973a-8618-4748-a9d9-476cf0fefad5,Hughes Investments Ltd,7c6b66c1-9890-42a4-9fb7-761c8049ade4,corporate,pending
65beda38-725f-4a3f-9629-c9d5ac6764f8,Rose SIPP,7c6b66c1-9890-42a4-9fb7-761c8049ade4,pension_fund,approved
4d802321-3496-4951-b7ae-bf2f4105cd69,Jones Investment Account,7c6b66c1-9890-42a4-9fb7-761c8049ade4,individual,approved
99e64602-00b2-4b91-8fbe-2f33f8c9faac,Evans Settlement,7c6b66c1-9890-42a4-9fb7-761c8049ade4,trust,approved
8805552d-edd7-4985-bae5-4154ae6990fb,Smith Ltd,7c6b66c1-9890-42a4-9fb7-761c8049ade4,corporate,approved
dc4f6fef-6af7-400a-b291-80dbf03e9f78,White Retirement Fund,7c6b66c1-9890-42a4-9fb7-761c8049ade4,pension_fund,pending
d1284beb-c0e1-4993-a0d9-acb524896689,Anderson Investments Ltd,7c6b66c1-9890-42a4-9fb7-761c8049ade4,corporate,approved
da702158-dcf8-42d1-8c74-db09d6f3f436,Shaw Discretionary Trust,7c6b66c1-9890-42a4-9fb7-761c8049ade4,trust,approved
01966f70-b24e-4fb0-a86f-c714816b4c77,Humphreys Settlement,7c6b66c1-9890-42a4-9fb7-761c8049ade4,trust,pending
260d1a50-47b5-4ff6-87b5-6a0e1cee82f3,Lewis Investment Account,009d2e3a-fdcd-4ffa-8915-fb8f9cff49e4,individual,approved
0d97cc3e-14ab-4c7b-b896-821713b10656,Bates Family Trust,009d2e3a-fdcd-4ffa-8915-fb8f9cff49e4,trust,pending
ec917921-7252-4318-a173-67d1db00a0a4,Smith Retirement Fund,009d2e3a-fdcd-4ffa-8915-fb8f9cff49e4,pension_fund,approved
59571621-b974-4a1b-a53f-2ed8022c41eb,Stevenson Investments Ltd,009d2e3a-fdcd-4ffa-8915-fb8f9cff49e4,corporate,approved
32612fed-c7e9-4e43-84a7-d24707c05fca,Duffy Investments Ltd,009d2e3a-fdcd-4ffa-8915-fb8f9cff49e4,corporate,approved
8072fbb2-1f94-4348-a1ee-a9d2fd0bd99c,Smith Pension Fund,009d2e3a-fdcd-4ffa-8915-fb8f9cff49e4,pension_fund,pending
c5a72218-2a86-43f5-b8f0-73fc85955970,Jones Investment Account,009d2e3a-fdcd-4ffa-8915-fb8f9cff49e4,individual,pending
ae03737c-deb5-420d-83ca-5fe5c27071aa,Ellis SIPP,009d2e3a-fdcd-4ffa-8915-fb8f9cff49e4,pension_fund,rejected
dce9edc1-f83b-4099-aa8d-932bb46cfcd0,Parkin Family Trust,009d2e3a-fdcd-4ffa-8915-fb8f9cff49e4,trust,expired
0a5a4cff-f60f-4a2c-b6c2-8c8fda78bb3c,Brown Investment Account,009d2e3a-fdcd-4ffa-8915-fb8f9cff49e4,individual,pending
8b32b3ee-fd7a-404a-a8de-7996c38bae9e,Harris Family Trust,009d2e3a-fdcd-4ffa-8915-fb8f9cff49e4,trust,approved
6202ed97-ce5f-4b55-82d4-5713e714380e,Ahmed Family Trust,009d2e3a-fdcd-4ffa-8915-fb8f9cff49e4,trust,approved
b17edbf2-62c9-43c0-be39-0f00dd29f8b6,Smith Discretionary Trust,009d2e3a-fdcd-4ffa-8915-fb8f9cff49e4,trust,approved
2cab8b64-faab-4c3d-9f34-52ec806e9fd8,Adams Holdings Ltd,009d2e3a-fdcd-4ffa-8915-fb8f9cff49e4,corporate,approved
1abbd437-1999-4bc2-9423-af8a33617349,Connolly Investment Account,009d2e3a-fdcd-4ffa-8915-fb8f9cff49e4,individual,rejected
f184d1dd-e10f-48f9-ba44-f264b435aa7d,Fisher Personal Account,009d2e3a-fdcd-4ffa-8915-fb8f9cff49e4,individual,expired
04362c45-5d86-48b1-a120-0e9ec96342da,Ward Settlement,009d2e3a-fdcd-4ffa-8915-fb8f9cff49e4,trust,approved
c20f1d5e-6b37-4c39-884d-77d059c12ede,Turner Pension Fund,009d2e3a-fdcd-4ffa-8915-fb8f9cff49e4,pension_fund,approved
b521297a-8faf-43bc-aa07-193ea4cf447a,Walton Holdings Ltd,009d2e3a-fdcd-4ffa-8915-fb8f9cff49e4,corporate,expired
4610d863-c5a1-4eed-9323-9698ea749a10,Parsons Pension Fund,009d2e3a-fdcd-4ffa-8915-fb8f9cff49e4,pension_fund,approved
bcd4d877-1f9c-43b7-b3db-c6ea7f9d0295,Price Settlement,009d2e3a-fdcd-4ffa-8915-fb8f9cff49e4,trust,expired
d51ce005-afac-4b12-8c4a-f5092b78e7ce,Parkes Capital Ltd,009d2e3a-fdcd-4ffa-8915-fb8f9cff49e4,corporate,pending
655a9546-6507-4169-a08c-cb4b04404a04,Wilson Settlement,009d2e3a-fdcd-4ffa-8915-fb8f9cff49e4,trust,rejected
28d44352-c39c-4bea-bb80-7aea5ee18d4f,Atkinson Pension Fund,009d2e3a-fdcd-4ffa-8915-fb8f9cff49e4,pension_fund,pending
2a34925b-2aaa-4c8b-bcd9-e84340062efe,Saunders Investments Ltd,009d2e3a-fdcd-4ffa-8915-fb8f9cff49e4,corporate,rejected
e633539d-e0fe-4000-b33c-0c57c3e51008,Reid Pension Fund,009d2e3a-fdcd-4ffa-8915-fb8f9cff49e4,pension_fund,approved
48cb9cd2-0d04-4cea-835f-442258ad1cc2,Watson Retirement Fund,009d2e3a-fdcd-4ffa-8915-fb8f9cff49e4,pension_fund,rejected
2c0e7945-5329-4c77-b086-3942fa6e9a63,Marshall Discretionary Trust,009d2e3a-fdcd-4ffa-8915-fb8f9cff49e4,trust,pending
6740f2f6-dd43-43dc-9047-f4e4650ec038,Bates Pension Fund,009d2e3a-fdcd-4ffa-8915-fb8f9cff49e4,pension_fund,rejected
188849bc-4ef7-42a7-b3ef-b58b63e5730d,Hicks Holdings Ltd,009d2e3a-fdcd-4ffa-8915-fb8f9cff49e4,corporate,rejected
d99dfa8c-5f62-4036-b8f0-b7ddd75b6352,White Family Trust,009d2e3a-fdcd-4ffa-8915-fb8f9cff49e4,trust,expired
845710fd-9e67-4332-b034-7b932a1a3b8f,Wright Retirement Fund,009d2e3a-fdcd-4ffa-8915-fb8f9cff49e4,pension_fund,pending
e916cbb9-753f-4229-938f-259efe24615f,Carter Personal Account,009d2e3a-fdcd-4ffa-8915-fb8f9cff49e4,individual,approved
55f09b7f-1fb9-49f5-a701-f6075f490f6e,Anderson Personal Account,009d2e3a-fdcd-4ffa-8915-fb8f9cff49e4,individual,approved
219e7ae1-1e46-4530-a243-2d3ff111cdbe,Robinson SIPP,009d2e3a-fdcd-4ffa-8915-fb8f9cff49e4,pension_fund,approved
7158bd93-d2b9-451f-8f4d-07f5a71b51b6,Lee Pension Fund,009d2e3a-fdcd-4ffa-8915-fb8f9cff49e4,pension_fund,approved
096f6f48-8e3b-46f2-977e-1f8551f02e64,Doyle Retirement Fund,009d2e3a-fdcd-4ffa-8915-fb8f9cff49e4,pension_fund,approved
9c0acdf7-f827-4eea-888b-011b4997d178,Evans Pension Fund,009d2e3a-fdcd-4ffa-8915-fb8f9cff49e4,pension_fund,approved
096363d1-8da8-405e-bad6-b028ce971726,Stokes Family Trust,009d2e3a-fdcd-4ffa-8915-fb8f9cff49e4,trust,approved
6a4bbb8b-8232-4318-a242-130cf763765d,Walters Investment Account,009d2e3a-fdcd-4ffa-8915-fb8f9cff49e4,individual,approved
04e828de-2bbe-45c4-bc46-c2174c473eca,Clarke Investment Account,8bfe2d7b-041a-46e4-9c7f-648868307de5,individual,approved
056fd789-f1e4-4c6e-a832-eb57de7f71bb,Thomas Family Trust,8bfe2d7b-041a-46e4-9c7f-648868307de5,trust,approved
cf987c8e-bfbc-448d-90f1-821ea8174a8a,Holloway Investment Account,8bfe2d7b-041a-46e4-9c7f-648868307de5,individual,rejected
a448280d-7eab-4361-89a6-c84a984a5597,Harris SIPP,8bfe2d7b-041a-46e4-9c7f-648868307de5,pension_fund,rejected
f028701c-88b4-4fbb-baad-f1a3ea347c2b,Curtis Capital Ltd,8bfe2d7b-041a-46e4-9c7f-648868307de5,corporate,approved
a6e85c2b-0717-42e0-86b2-a79eea6e24be,Dawson Personal Account,8bfe2d7b-041a-46e4-9c7f-648868307de5,individual,approved
49a56c16-a892-498a-8b3d-e9d6d1bfb1ea,Mitchell Family Trust,8bfe2d7b-041a-46e4-9c7f-648868307de5,trust,rejected
7b4341a2-65ba-49be-80eb-1f4ad3471763,Webb Capital Ltd,8bfe2d7b-041a-46e4-9c7f-648868307de5,corporate,approved
f11b408c-e895-43b5-8b8d-b790e06d610f,Brown Family Trust,8bfe2d7b-041a-46e4-9c7f-648868307de5,trust,approved
beafd022-934c-4b3f-9c03-386e509b7829,Kirby Personal Account,8bfe2d7b-041a-46e4-9c7f-648868307de5,individual,approved
be182e43-9acb-4991-b230-8a6e25dd9125,Jones SIPP,8bfe2d7b-041a-46e4-9c7f-648868307de5,pension_fund,rejected
4b7bd44d-9d06-431d-960d-d8fcd4277dbb,Cook Pension Fund,8bfe2d7b-041a-46e4-9c7f-648868307de5,pension_fund,approved
37c4aa65-1a99-4681-a1a2-86b8e903e984,Arnold SIPP,8bfe2d7b-041a-46e4-9c7f-648868307de5,pension_fund,pending
0128f15d-5bb0-419b-b599-8ebe7efc5310,Smith Personal Account,8bfe2d7b-041a-46e4-9c7f-648868307de5,individual,expired
db597899-cb54-4ff6-a088-8f0207c09f40,Taylor Investments Ltd,8bfe2d7b-041a-46e4-9c7f-648868307de5,corporate,approved
c925f4a3-dfe1-4bae-ae46-28afefeb0b82,Clark Investment Account,8bfe2d7b-041a-46e4-9c7f-648868307de5,individual,approved
b139b9f2-7199-46bc-a183-056bb319e901,Collins Pension Fund,8bfe2d7b-041a-46e4-9c7f-648868307de5,pension_fund,expired
